,id,name,start_date_local,type,distance,elapsed_time,moving_time,total_elevation_gain,kudos_count,average_speed,max_speed,average_heartrate,max_heartrate,average_cadence
0,8149544905,UT2,2022-11-21T16:50:45Z,Rowing,0.0,3764,3764,0,7,0.0,0.0,155.2,163.0,20.1
1,8148160495,Morning Weight Training,2022-11-21T09:48:02Z,WeightTraining,0.0,4692,4692,0,3,0.0,0.0,123.0,165.0,0
2,8145519110,UT2,2022-11-20T15:30:36Z,Rowing,0.0,3801,3801,0,5,0.0,0.0,152.7,158.0,20.2
3,8144095910,Morning Weight Training,2022-11-20T10:54:04Z,WeightTraining,0.0,5176,5176,0,3,0.0,0.0,145.2,186.0,0
4,8138732258,2x10’ UT1,2022-11-19T10:57:22Z,Rowing,0.0,1324,1324,0,3,0.0,0.0,181.7,196.0,24.4
5,8131263746,UT2,2022-11-17T15:31:21Z,Ride,0.0,3601,3601,0,5,0.0,0.0,150.9,161.0,0
6,8129580105,Morning Weight Training,2022-11-17T07:17:49Z,WeightTraining,0.0,4252,4252,0,4,0.0,0.0,128.9,168.0,0
7,8127499799,Afternoon Weight Training,2022-11-16T17:44:27Z,WeightTraining,0.0,4682,4682,0,5,0.0,0.0,140.5,185.0,0
8,8122839966,3x10’ UT1,2022-11-15T18:30:14Z,Rowing,0.0,2044,2044,0,3,0.0,0.0,179.1,194.0,20.4
9,8118176235,UT2,2022-11-14T18:23:54Z,Rowing,0.0,3765,3765,0,6,0.0,0.0,152.2,162.0,20.1
10,8101043839,Morning Weight Training,2022-11-11T10:12:57Z,WeightTraining,0.0,4750,4750,0,5,0.0,0.0,138.2,186.0,0
11,8088320315,UT2,2022-11-08T17:33:10Z,Rowing,0.0,3777,3777,0,6,0.0,0.0,150.5,157.0,20.0
12,8085689248,Morning Weight Training,2022-11-08T06:54:06Z,WeightTraining,0.0,4550,4550,0,5,0.0,0.0,135.1,178.0,0
13,8083384137,3x2k @22/24/26 r6’,2022-11-07T18:01:54Z,Rowing,0.0,2169,2169,0,0,0.0,0.0,161.9,192.0,24.0
14,8080935752,Morning Weight Training,2022-11-07T06:52:30Z,WeightTraining,0.0,4517,4517,0,4,0.0,0.0,123.5,169.0,0
15,8075998877,UT2,2022-11-06T09:22:25Z,Rowing,0.0,3492,3492,0,1,0.0,0.0,151.9,162.0,20.2
16,8071350767,Morning Weight Training,2022-11-05T10:26:49Z,WeightTraining,0.0,5465,5465,0,3,0.0,0.0,140.1,181.0,0
17,8054022420,UT2,2022-11-01T17:39:43Z,Ride,0.0,2702,2702,0,0,0.0,0.0,145.6,156.0,0
18,8050909576,Morning Weight Training,2022-11-01T06:50:23Z,WeightTraining,0.0,4267,4267,0,4,0.0,0.0,120.7,169.0,0
19,8048766478,2x20’ UT1,2022-10-31T17:14:45Z,Rowing,0.0,2646,2646,0,6,0.0,0.0,168.9,187.0,20.1
20,8046225122,Morning Weight Training,2022-10-31T06:49:31Z,WeightTraining,0.0,4568,4568,0,4,0.0,0.0,118.2,163.0,0
21,8043145428,Afternoon Hike,2022-10-30T13:54:51Z,Hike,3775.5,2682,2682,11.0,0,1.408,2.634,85.1,106.0,56.3
22,8042036972,Lunch Run,2022-10-30T11:03:30Z,Run,9016.6,3292,3239,82.0,6,2.784,4.159,152.6,167.0,83.7
23,8038377701,UT2,2022-10-29T17:23:17Z,Rowing,0.0,3732,3732,0,0,0.0,0.0,151.7,165.0,20.2
24,8032900873,Progression Run,2022-10-28T17:12:55Z,Run,7030.5,2014,2008,26.0,7,3.501,4.68,173.0,185.0,84.9
25,8030657947,Morning Weight Training,2022-10-28T06:51:34Z,WeightTraining,0.0,4689,4689,0,7,0.0,0.0,132.2,180.0,0
26,8028428012,2x10’ UT1,2022-10-27T18:19:28Z,Rowing,0.0,1328,1328,0,0,0.0,0.0,174.1,190.0,24.1
27,8023789752,UT2,2022-10-26T18:45:13Z,Rowing,0.0,3746,3746,0,0,0.0,0.0,153.7,163.0,20.2
28,8018047379,Afternoon Run,2022-10-25T17:01:13Z,Run,12065.0,4520,4473,176.0,11,2.697,3.804,145.7,168.0,82.4
29,8015401559,Morning Weight Training,2022-10-25T06:48:51Z,WeightTraining,0.0,4298,4298,0,4,0.0,0.0,133.7,178.0,0
30,8012902759,3x10’ UT1,2022-10-24T17:28:01Z,Rowing,0.0,2045,2045,0,4,0.0,0.0,171.7,190.0,20.3
31,8010707171,Morning Weight Training,2022-10-24T06:49:05Z,WeightTraining,0.0,4483,4483,0,4,0.0,0.0,113.8,161.0,0
32,8006188406,Treadmill Run,2022-10-23T10:38:35Z,Run,7373.8,2701,2701,0,5,2.73,3.178,149.2,159.0,80.9
33,8003343082,UT2,2022-10-22T17:54:59Z,Rowing,0.0,3739,3739,0,0,0.0,0.0,151.9,159.0,20.2
34,7995767601,Threshold Run,2022-10-21T07:45:59Z,Run,8191.1,2704,2700,39.0,12,3.034,5.138,163.3,180.0,84.2
35,7993558498,Afternoon Weight Training,2022-10-20T17:41:29Z,WeightTraining,0.0,4282,4282,0,4,0.0,0.0,142.7,184.0,0
36,7989050225,UT2,2022-10-19T18:37:08Z,Rowing,0.0,3753,3753,0,1,0.0,0.0,150.4,161.0,20.1
37,7983388404,Afternoon Run,2022-10-18T17:28:03Z,Run,8515.0,3313,3200,65.0,8,2.661,4.508,151.6,166.0,81.5
38,7980652175,Morning Weight Training,2022-10-18T06:50:29Z,WeightTraining,0.0,4447,4447,0,3,0.0,0.0,133.7,176.0,0
39,7978100694,30@20,2022-10-17T17:39:36Z,Rowing,0.0,1806,1806,0,9,0.0,0.0,181.9,196.0,20.2
40,7975768685,Morning Weight Training,2022-10-17T06:48:12Z,WeightTraining,0.0,4203,4203,0,3,0.0,0.0,122.1,165.0,0
41,7972861566,Afternoon Run,2022-10-16T14:52:14Z,Run,8769.2,3548,3471,131.0,10,2.526,3.662,152.0,166.0,81.7
42,7962376641,10k UT2,2022-10-14T16:03:05Z,Rowing,0.0,2817,2817,0,0,0.0,0.0,153.3,162.0,20.0
43,7960316192,Morning Weight Training,2022-10-14T06:54:13Z,WeightTraining,0.0,4671,4671,0,3,0.0,0.0,145.5,184.0,0
44,7953783113,UT2,2022-10-12T19:34:06Z,Rowing,0.0,3755,3755,0,4,0.0,0.0,153.9,164.0,20.0
45,7947359106,Afternoon Run,2022-10-11T17:10:45Z,Run,7103.9,2531,2523,51.0,6,2.816,4.183,149.0,161.0,83.1
46,7944842437,Morning Weight Training,2022-10-11T06:52:13Z,WeightTraining,0.0,4224,4224,0,4,0.0,0.0,131.4,175.0,0
47,7942230222,3x10’ UT1,2022-10-10T17:38:01Z,Rowing,0.0,2045,2045,0,0,0.0,0.0,169.0,182.0,20.3
48,7939882987,Uppers,2022-10-10T07:02:00Z,WeightTraining,0.0,3713,3713,0,3,0.0,0.0,116.6,161.0,0
49,7934608501,Morning Run,2022-10-09T09:07:35Z,Run,12720.3,4505,4476,98.0,11,2.842,4.116,156.7,167.0,83.3
50,7932032991,UT2,2022-10-08T17:20:51Z,Rowing,0.0,3764,3764,0,0,0.0,0.0,153.7,161.0,20.2
51,7930157143,Lunch Weight Training,2022-10-08T11:43:07Z,WeightTraining,0.0,5563,5563,0,0,0.0,0.0,131.8,181.0,0
52,7921180978,Afternoon Run,2022-10-06T16:36:26Z,Run,7040.0,2089,2089,28.0,9,3.37,4.365,170.7,182.0,83.9
53,7919022845,Morning Weight Training,2022-10-06T07:04:56Z,WeightTraining,0.0,3569,3569,0,2,0.0,0.0,131.5,172.0,0
54,7916601989,UT2,2022-10-05T17:39:19Z,Rowing,0.0,3741,3741,0,0,0.0,0.0,152.7,165.0,20.1
55,7913911181,Uppers,2022-10-05T07:20:39Z,WeightTraining,0.0,3737,3737,0,5,0.0,0.0,124.2,166.0,0
56,7911240797,2x20’ UT1,2022-10-04T17:50:09Z,Rowing,0.0,2644,2644,0,0,0.0,0.0,170.7,187.0,20.3
57,7908513180,Morning Run,2022-10-04T07:30:20Z,Run,6809.8,2729,2703,30.0,9,2.519,3.569,146.6,160.0,83.3
58,7906392875,Lowers,2022-10-03T18:27:47Z,WeightTraining,0.0,4624,4624,0,5,0.0,0.0,135.9,180.0,0
59,7899916528,Afternoon Run,2022-10-02T13:07:39Z,Run,11133.5,3866,3864,76.0,8,2.881,3.772,157.1,167.0,82.5
60,7893678970,Morning Weight Training,2022-10-01T10:45:00Z,WeightTraining,0.0,4335,4335,0,2,0.0,0.0,139.9,176.0,0
61,7890768451,UT2,2022-09-30T18:01:27Z,Rowing,0.0,3514,3514,0,3,0.0,0.0,154.1,167.0,20.2
62,7885750933,Afternoon Run,2022-09-29T17:20:16Z,Run,7020.8,2130,2130,29.0,11,3.296,4.374,168.9,181.0,82.5
63,7883555539,Uppers,2022-09-29T07:23:19Z,WeightTraining,0.0,4052,4052,0,2,0.0,0.0,120.5,164.0,0
64,7881461775,UT2,2022-09-28T18:33:54Z,Rowing,0.0,3815,3815,0,6,0.0,0.0,154.4,162.0,20.1
65,7876163306,Lowers,2022-09-27T17:59:06Z,WeightTraining,0.0,4373,4373,0,3,0.0,0.0,135.6,180.0,0
66,7871143786,30@20,2022-09-26T18:41:21Z,Rowing,0.0,1823,1823,0,9,0.0,0.0,179.3,193.0,19.9
67,7868376584,Treadmill run,2022-09-26T06:02:25Z,Run,7934.2,2700,2700,0,5,2.939,3.149,143.1,153.0,80.3
68,7865831733,UT2,2022-09-25T15:27:25Z,Rowing,0.0,3248,3248,0,0,0.0,0.0,153.3,163.0,20.2
69,7863947531,Morning Weight Training,2022-09-25T10:08:36Z,WeightTraining,0.0,5485,5485,0,3,0.0,0.0,134.0,176.0,0
70,7860208508,Afternoon Run,2022-09-24T16:00:15Z,Run,10269.7,3431,3426,69.0,7,2.998,4.242,167.8,176.0,82.6
71,7858871041,UT2,2022-09-24T12:10:12Z,Rowing,0.0,3898,3898,0,0,0.0,0.0,154.7,164.0,20.1
72,7852713139,Morning Weight Training,2022-09-23T06:12:30Z,WeightTraining,0.0,3072,3072,0,3,0.0,0.0,122.6,165.0,0
73,7850174956,Afternoon Run,2022-09-22T17:09:24Z,Run,7021.3,2510,2507,28.0,6,2.801,3.871,154.7,162.0,81.1
74,7847871284,Lowers,2022-09-22T07:38:09Z,WeightTraining,0.0,3697,3697,0,2,0.0,0.0,140.6,183.0,0
75,7845560946,3x10’ UT1,2022-09-21T18:57:37Z,Rowing,0.0,2044,2044,0,0,0.0,0.0,173.3,187.0,20.1
76,7840026199,Full body,2022-09-20T18:32:59Z,WeightTraining,0.0,4015,4015,0,5,0.0,0.0,143.0,178.0,0
77,7836492516,Treadmill run,2022-09-20T06:10:02Z,Run,7125.8,2401,2401,0,6,2.968,3.113,148.9,156.0,81.5
78,7833705380,UT2,2022-09-19T15:48:11Z,Rowing,0.0,3847,3847,0,0,0.0,0.0,153.8,165.0,20.1
79,7829541431,Afternoon Run,2022-09-18T17:28:29Z,Run,7007.8,2408,2408,24.0,7,2.91,4.515,154.4,165.0,82.1
80,7826710101,Uppers,2022-09-18T09:45:52Z,WeightTraining,0.0,3944,3944,0,2,0.0,0.0,131.9,168.0,0
81,7823850910,CD,2022-09-17T18:11:57Z,Ride,0.0,902,902,0,0,0.0,0.0,140.7,155.0,0
82,7823776631,2x20’ UT1,2022-09-17T17:24:05Z,Rowing,0.0,2644,2644,0,0,0.0,0.0,170.7,189.0,20.2
83,7821349740,Lowers,2022-09-17T09:58:58Z,WeightTraining,0.0,4603,4603,0,2,0.0,0.0,142.9,184.0,0
84,7813193601,UT2,2022-09-15T16:52:29Z,Rowing,0.0,3583,3583,0,0,0.0,0.0,155.9,165.0,20.2
85,7810888052,Treadmill Run,2022-09-15T07:56:08Z,Run,6711.5,2401,2401,0,5,2.795,3.261,145.1,161.0,80.4
86,7807298558,Afternoon Weight Training,2022-09-14T14:26:08Z,WeightTraining,0.0,4954,4954,0,0,0.0,0.0,131.6,173.0,0
87,7801904415,Rainy bris walk,2022-09-13T14:33:53Z,Hike,7107.9,6096,5541,84.0,0,1.283,5.741,95.8,137.0,53.6
88,7797232429,UT2,2022-09-12T17:43:30Z,Rowing,0.0,3278,3278,0,0,0.0,0.0,153.3,165.0,20.2
89,7794899561,Uppers,2022-09-12T08:46:47Z,WeightTraining,0.0,3974,3974,0,0,0.0,0.0,122.5,160.0,0
90,7792159973,Lowers,2022-09-11T16:20:49Z,WeightTraining,0.0,4108,4108,0,0,0.0,0.0,125.4,175.0,0
91,7790359692,PUPPY YOGA,2022-09-11T11:50:53Z,Yoga,0.0,1525,1525,0,12,0.0,0.0,81.8,99.0,0
92,7786063723,20’ UT1,2022-09-10T16:59:23Z,Ride,0.0,1203,1203,0,0,0.0,0.0,167.6,185.0,0
93,7783692069,UT2,2022-09-10T09:48:45Z,Rowing,0.0,3187,3187,0,0,0.0,0.0,154.3,162.0,20.1
94,7781004525,Treadmill Run,2022-09-09T18:22:38Z,Run,5452.9,1951,1951,0,4,2.795,3.342,152.1,166.0,79.2
95,7780097481,Afternoon Weights,2022-09-09T14:26:01Z,WeightTraining,0.0,4402,4402,0,1,0.0,0.0,126.8,175.0,0
96,7773491711,UT2,2022-09-08T08:10:30Z,Rowing,0.0,1926,1926,0,0,0.0,0.0,150.1,162.0,20.6
97,7770786346,Low UT2,2022-09-07T17:57:03Z,Ride,0.0,1820,1820,0,0,0.0,0.0,146.7,155.0,0
98,7770785951,Treadmill Run,2022-09-07T17:25:27Z,Run,4854.7,1801,1801,0,3,2.696,3.126,142.5,149.0,78.6
99,7768152777,Uppers,2022-09-07T08:52:15Z,WeightTraining,0.0,3794,3794,0,0,0.0,0.0,118.7,158.0,0
100,7764787731,UT2,2022-09-06T16:55:20Z,Ride,0.0,3604,3604,0,0,0.0,0.0,154.9,168.0,0
101,7762667188,Lowers,2022-09-06T08:56:40Z,WeightTraining,0.0,5306,5306,0,0,0.0,0.0,133.3,179.0,0
102,7759355564,Afternoon Row,2022-09-05T17:49:49Z,Rowing,0.0,612,612,0,0,0.0,0.0,150.7,160.0,20.3
103,7757358563,UT2,2022-09-05T10:29:27Z,Ride,0.0,1801,1801,0,0,0.0,0.0,157.1,165.0,0
104,7757358076,Treadmill Run,2022-09-05T09:55:02Z,Run,4904.5,1870,1870,0,3,2.623,3.235,148.8,159.0,80.1
105,7754804635,20’ max,2022-09-04T18:06:23Z,Ride,0.0,1201,1201,0,0,0.0,0.0,172.3,189.0,0
106,7751770440,Morning Weight Training,2022-09-04T09:46:34Z,WeightTraining,0.0,4159,4159,0,0,0.0,0.0,127.1,171.0,0
107,7745857425,Treadmill Run,2022-09-03T09:51:39Z,Run,3205.4,1200,1200,0,3,2.671,3.19,147.6,163.0,80.0
108,7745717683,UT2,2022-09-03T08:46:47Z,Ride,0.0,3602,3602,0,0,0.0,0.0,154.5,168.0,0
109,7743046179,UT2,2022-09-02T17:10:50Z,Ride,0.0,3601,3601,0,0,0.0,0.0,154.2,167.0,0
110,7737859915,Treadmill run,2022-09-01T18:17:30Z,Run,2149.2,901,901,0,0,2.385,3.023,138.3,149.0,77.4
111,7737654871,UT2,2022-09-01T17:01:20Z,Ride,0.0,3600,3600,0,0,0.0,0.0,151.8,162.0,0
112,7735572003,Dog walk,2022-09-01T09:45:36Z,Hike,5549.7,4016,4001,44.0,0,1.387,7.826,100.3,117.0,56.2
113,7729637574,3x10’ @20 r2’,2022-08-31T08:14:30Z,Rowing,0.0,2046,2046,0,0,0.0,0.0,178.9,196.0,20.2
114,7725788962,Bike - pub lunch - bike,2022-08-30T11:23:41Z,Ride,41979.0,17422,9521,134.0,7,4.409,9.57,114.5,157.0,0
115,7724037804,Uppers,2022-08-30T08:49:37Z,WeightTraining,0.0,3969,3969,0,1,0.0,0.0,128.7,172.0,0
116,7720746977,UT2,2022-08-29T16:34:02Z,Rowing,0.0,3588,3588,0,0,0.0,0.0,153.7,166.0,20.2
117,7719235471,Dog walk,2022-08-29T09:14:26Z,Hike,7959.3,11149,6097,44.0,2,1.305,1.997,86.6,113.0,54.8
118,7714427457,Lunch Weight Training,2022-08-28T12:26:33Z,WeightTraining,0.0,4767,4767,0,4,0.0,0.0,142.2,182.0,0
119,7671010444,UT2,2022-08-20T17:47:47Z,Rowing,0.0,1804,1804,0,0,0.0,0.0,154.3,162.0,20.2
120,7670831913,UT2,2022-08-20T17:11:16Z,Ride,0.0,2100,2100,0,0,0.0,0.0,145.6,154.0,0
121,7668472604,Uppers,2022-08-20T09:53:49Z,WeightTraining,0.0,4506,4506,0,0,0.0,0.0,127.7,169.0,0
122,7664700183,UT2,2022-08-19T15:05:43Z,Rowing,0.0,3813,3813,0,0,0.0,0.0,152.1,163.0,20.1
123,7663492030,Lowers,2022-08-19T10:31:15Z,WeightTraining,0.0,4732,4732,0,0,0.0,0.0,131.8,178.0,0
124,7658399853,CD,2022-08-18T12:38:19Z,Ride,0.0,901,901,0,0,0.0,0.0,131.2,143.0,0
125,7658301433,30r20,2022-08-18T12:01:54Z,Rowing,0.0,1806,1806,0,0,0.0,0.0,175.7,192.0,20.2
126,7654541497,UT2,2022-08-17T17:16:26Z,Rowing,0.0,3609,3609,0,1,0.0,0.0,152.4,167.0,20.1
127,7652416708,Morning Weight Training,2022-08-17T09:41:35Z,WeightTraining,0.0,5519,5519,0,0,0.0,0.0,139.0,180.0,0
128,7648123707,Treadmill run,2022-08-16T15:59:35Z,Run,1369.7,601,601,0,3,2.279,2.894,127.1,141.0,75.8
129,7648058584,UT2 bike,2022-08-16T14:53:32Z,Ride,0.0,3782,3782,0,3,0.0,0.0,142.5,154.0,0
130,7643010598,2x10’ @24 r2’,2022-08-15T17:08:18Z,Rowing,0.0,1325,1325,0,3,0.0,0.0,177.4,194.0,24.1
131,7641092500,Uppers,2022-08-15T09:53:34Z,WeightTraining,0.0,4604,4604,0,2,0.0,0.0,131.9,170.0,0
132,7638145523,UT2,2022-08-14T17:23:01Z,Rowing,0.0,3661,3661,0,4,0.0,0.0,155.7,170.0,20.1
133,7635763234,Morning Weight Training,2022-08-14T10:21:19Z,WeightTraining,0.0,4107,4107,0,2,0.0,0.0,144.3,183.0,0
134,7624546471,UT2,2022-08-12T09:53:37Z,Rowing,0.0,3184,3184,0,3,0.0,0.0,156.3,168.0,20.1
135,7619206679,Morning Weight Training,2022-08-11T09:49:17Z,WeightTraining,0.0,5203,5203,0,6,0.0,0.0,131.8,173.0,0
136,7613759517,Canoeing,2022-08-10T10:38:33Z,Kayaking,5000.7,5835,3496,18.0,13,1.43,3.896,77.8,102.0,0
137,7613010094,UT2,2022-08-10T08:12:03Z,Rowing,0.0,2885,2885,0,5,0.0,0.0,156.6,168.0,20.1
138,7602492668,Fontaine and back,2022-08-08T09:55:08Z,Ride,22492.1,11860,5482,83.0,18,4.103,9.865,114.0,153.0,0
139,7596877782,Lowers,2022-08-07T11:39:13Z,WeightTraining,0.0,3737,3737,0,3,0.0,0.0,137.2,181.0,0
140,7590257555,Uppers,2022-08-06T08:48:56Z,WeightTraining,0.0,3617,3617,0,3,0.0,0.0,124.3,167.0,0
141,7582158834,WU + 2x10’ @24 r2’,2022-08-04T17:33:16Z,Rowing,0.0,1738,1738,0,6,0.0,0.0,169.0,193.0,23.4
142,7574451221,Morning Weight Training,2022-08-03T09:41:22Z,WeightTraining,0.0,3687,3687,0,6,0.0,0.0,142.8,182.0,0
143,7565887813,Evening Ride,2022-08-01T18:04:07Z,Ride,41501.6,9654,8699,70.0,10,4.771,9.714,112.8,157.0,0
144,7551398937,Morning Ride,2022-07-30T06:47:56Z,Ride,0.0,2442,2442,0,4,0.0,0.0,146.9,186.0,0
145,7548474885,Afternoon Weight Training,2022-07-29T14:19:43Z,WeightTraining,0.0,4596,4596,0,4,0.0,0.0,130.5,178.0,0
146,7547439861,Lunch Ride,2022-07-29T11:37:51Z,Ride,0.0,1201,1201,0,3,0.0,0.0,144.4,155.0,0
147,7547347870,UT2,2022-07-29T10:53:53Z,Rowing,0.0,2524,2524,0,5,0.0,0.0,151.9,161.0,20.1
148,7543795982,Afternoon Ride,2022-07-28T17:00:01Z,Ride,0.0,2701,2701,0,2,0.0,0.0,137.5,154.0,0
149,7543132065,Afternoon Weight Training,2022-07-28T14:14:03Z,WeightTraining,0.0,4921,4921,0,1,0.0,0.0,128.1,175.0,0
150,7531820326,Snowdon,2022-07-26T10:13:41Z,Hike,12179.7,18520,12473,774.0,20,0.976,3.039,107.5,167.0,53.6
151,7505054487,Afternoon Weight Training,2022-07-21T14:32:28Z,WeightTraining,0.0,3332,3332,0,8,0.0,0.0,132.9,172.0,0
152,7503799896,UT2,2022-07-21T09:58:57Z,Rowing,0.0,3724,3724,0,7,0.0,0.0,152.1,161.0,20.2
153,7498516194,Morning Run,2022-07-20T10:35:40Z,Run,8244.0,2647,2631,63.0,12,3.133,4.506,171.6,189.0,83.2
154,7493879346,Lunch Weight Training,2022-07-19T12:46:50Z,WeightTraining,0.0,4198,4198,0,7,0.0,0.0,118.8,169.0,0
155,7489734530,3x10’ r20 2’ rest,2022-07-18T17:25:27Z,Rowing,0.0,2044,2044,0,8,0.0,0.0,173.0,193.0,19.9
156,7487395495,UT2 Run,2022-07-18T06:46:02Z,Run,9638.1,3608,3600,14.0,12,2.677,3.605,154.5,166.0,82.7
157,7482127668,Morning Row,2022-07-17T09:39:50Z,Rowing,0.0,376,376,0,4,0.0,0.0,165.4,179.0,26.0
158,7482080619,Full body weights,2022-07-17T08:27:37Z,WeightTraining,0.0,4184,4184,0,6,0.0,0.0,139.2,177.0,0
159,7479492086,Afternoon Run,2022-07-16T17:37:56Z,Run,7028.2,2174,2174,16.0,14,3.233,4.356,166.5,184.0,82.7
160,7460612928,Morning Run,2022-07-13T07:33:48Z,Run,7422.5,2466,2465,48.0,13,3.011,4.13,154.1,173.0,83.8
161,7447225108,Afternoon Row,2022-07-10T17:10:21Z,Rowing,0.0,2402,2402,0,6,0.0,0.0,159.9,178.0,20.5
162,7446978231,Afternoon Weights,2022-07-10T16:37:18Z,WeightTraining,0.0,1815,1815,0,3,0.0,0.0,105.6,164.0,0
163,7439902822,Cool down ride,2022-07-09T12:41:39Z,Ride,0.0,1800,1800,0,4,0.0,0.0,135.1,149.0,0
164,7439713882,Progression run,2022-07-09T12:01:24Z,Run,7010.8,2065,2063,28.0,10,3.398,4.792,179.6,195.0,84.4
165,7434878861,Afternoon Weight Training,2022-07-08T13:21:02Z,WeightTraining,0.0,4478,4478,0,6,0.0,0.0,140.3,181.0,0
166,7417959359,Workout,2022-07-05T09:39:30Z,WeightTraining,0.0,3819,3819,0,4,0.0,0.0,131.5,172.0,0
167,7408424059,Afternoon Ride,2022-07-03T13:40:57Z,Ride,0.0,1200,1200,0,2,0.0,0.0,133.0,146.0,0
168,7408295119,Afternoon Run,2022-07-03T13:02:31Z,Run,6364.8,2147,2139,45.0,5,2.976,4.67,158.3,179.0,81.8
169,7386140062,Morning Run,2022-06-29T08:19:56Z,Run,7013.9,2378,2363,15.0,7,2.968,3.85,164.0,173.0,83.0
170,7376949710,Afternoon Row,2022-06-27T15:43:56Z,Rowing,0.0,1807,1807,0,2,0.0,0.0,153.5,165.0,20.2
171,7376793245,Afternoon Ride,2022-06-27T15:06:50Z,Ride,0.0,1801,1801,0,1,0.0,0.0,134.9,149.0,0
172,7373263305,S&C,2022-06-26T17:56:53Z,WeightTraining,0.0,3629,3629,0,3,0.0,0.0,118.5,164.0,0
173,7370749108,Lunch Run,2022-06-26T11:18:02Z,Run,7018.3,2324,2324,36.0,6,3.02,4.036,154.6,165.0,82.8
